delegation/delegator_address,delegation/validator_address,delegation/shares,balance/denom,balance/amount
juno1quvfsm2xzx8rp2j3fm5pqvk3jpyr5l9npn8xmg,junovaloper1y0us8xvsvfvqkk9c6nt5cfyu5au5tww2wsdcwk,10000.000000000000000000,ujuno,10000
juno1qunqcwe727plyzsgn04qn45nlusndl4npa6dcq,junovaloper1y0us8xvsvfvqkk9c6nt5cfyu5au5tww2wsdcwk,200000.000000000000000000,ujuno,200000
juno1qul6q9zhzp204sdk9d5c6td44pnd79mzup7334,junovaloper1y0us8xvsvfvqkk9c6nt5cfyu5au5tww2wsdcwk,202871056.000000000000000000,ujuno,202871056
juno1qaxumygwep9r9t7msyak9gvs375r4sxmmss49t,junovaloper1y0us8xvsvfvqkk9c6nt5cfyu5au5tww2wsdcwk,5000000.000000000000000000,ujuno,5000000
juno1qag3ryzu5h7tz64kczgcfqg5868mnlufwxp3pg,junovaloper1y0us8xvsvfvqkk9c6nt5cfyu5au5tww2wsdcwk,100.000000000000000000,ujuno,100
juno1q7stt0z0q4rscat7wud27r9yw0u8yfj2ghxf2e,junovaloper1y0us8xvsvfvqkk9c6nt5cfyu5au5tww2wsdcwk,11500000.000000000000000000,ujuno,11500000
juno1q7kpcdh2un26zh2x9uezwjxnv22g785l4hn22a,junovaloper1y0us8xvsvfvqkk9c6nt5cfyu5au5tww2wsdcwk,25000000.000000000000000000,ujuno,25000000
juno1q7hl5rd4l7nwmt73y3hvqjv6hawyl60r55upvg,junovaloper1y0us8xvsvfvqkk9c6nt5cfyu5au5tww2wsdcwk,409650000.000000000000000000,ujuno,409650000
juno1q7669phg4wyc3vlw7hmpt97ru3pn9kge52k9tf,junovaloper1y0us8xvsvfvqkk9c6nt5cfyu5au5tww2wsdcwk,71580596.000000000000000000,ujuno,71580596
juno1ql9ss68a83awkwxe3yc8w0cps70y3uev0nr7un,junovaloper1y0us8xvsvfvqkk9c6nt5cfyu5au5tww2wsdcwk,25050000.000000000000000000,ujuno,25050000
juno1pqp9zqwd87eha2fq2dl6vgv0mcr5mnpxl7mcz4,junovaloper1y0us8xvsvfvqkk9c6nt5cfyu5au5tww2wsdcwk,700000.000000000000000000,ujuno,700000
juno1pqdqlwfj8sgrpfj9ryr4rs9tzasnkn6njgy5gq,junovaloper1y0us8xvsvfvqkk9c6nt5cfyu5au5tww2wsdcwk,1000000000.000000000000000000,ujuno,1000000000
juno1pquw9jzvatjaapquznrds2cpatq67j9da5uyxp,junovaloper1y0us8xvsvfvqkk9c6nt5cfyu5au5tww2wsdcwk,403566.000000000000000000,ujuno,403566
juno1ppp5gh0q7mm6vvyheewufyutyavttzhazamq9y,junovaloper1y0us8xvsvfvqkk9c6nt5cfyu5au5tww2wsdcwk,20019343.000000000000000000,ujuno,20019343
juno1pp4jcufu2au3zfhgnfp62n8e6hhfyupk8x5eqc,junovaloper1y0us8xvsvfvqkk9c6nt5cfyu5au5tww2wsdcwk,237000.000000000000000000,ujuno,237000
juno1ppex7ar7nsdfyt9zfgttn0e4nem8gmgwafevye,junovaloper1y0us8xvsvfvqkk9c6nt5cfyu5au5tww2wsdcwk,105000.000000000000000000,ujuno,105000
juno1pzxyp3wlf27y6mlxvl546q2pqtrc8am5y278c7,junovaloper1y0us8xvsvfvqkk9c6nt5cfyu5au5tww2wsdcwk,27285471.000000000000000000,ujuno,27285471
juno1pz4q2mwmgq20j7ljcncc3avehxmyeah5n6auf7,junovaloper1y0us8xvsvfvqkk9c6nt5cfyu5au5tww2wsdcwk,5000000.000000000000000000,ujuno,5000000
juno1pzl8pxrelx5mpfkr5gn9w6qkqxml6ngfy8nz3g,junovaloper1y0us8xvsvfvqkk9c6nt5cfyu5au5tww2wsdcwk,95729.000000000000000000,ujuno,95729
juno1prfvq7lnldsskkwswnc0qjajhuqs32der0pksk,junovaloper1y0us8xvsvfvqkk9c6nt5cfyu5au5tww2wsdcwk,26786709.000000000000000000,ujuno,26786709
juno1pr5avjy9jcr8xlwfcw8pd5rh29se3qrvfgq6us,junovaloper1y0us8xvsvfvqkk9c6nt5cfyu5au5tww2wsdcwk,147240000.000000000000000000,ujuno,147240000
juno1pyrpuy567yu9tze5xrwttacfq9r76xlkq0w0c5,junovaloper1y0us8xvsvfvqkk9c6nt5cfyu5au5tww2wsdcwk,5834166.000000000000000000,ujuno,5834166
juno1pyxg24gsfcnqzz3n03m7s50kyh078rmxunhxqj,junovaloper1y0us8xvsvfvqkk9c6nt5cfyu5au5tww2wsdcwk,28591922.000000000000000000,ujuno,28591922
juno1pyggdk2lh2h8xkn45fhkl4f4dun86eu5c5pyn3,junovaloper1y0us8xvsvfvqkk9c6nt5cfyu5au5tww2wsdcwk,8991.000000000000000000,ujuno,8991
juno1pyvny8ac6dvgv7qctr7nszqaqen0ssklawh03n,junovaloper1y0us8xvsvfvqkk9c6nt5cfyu5au5tww2wsdcwk,40610619.000000000000000000,ujuno,40610619
juno1pyeh9y3glpe5pjwrpfq8cvup4ggwhc9vea294m,junovaloper1y0us8xvsvfvqkk9c6nt5cfyu5au5tww2wsdcwk,34152390.000000000000000000,ujuno,34152390
juno1p9qfzrrczqew2xz5apqh5k4jdm3t77zvet7maz,junovaloper1y0us8xvsvfvqkk9c6nt5cfyu5au5tww2wsdcwk,101687349.000000000000000000,ujuno,101687349
juno1p9gftx7zcj4r5jeuhhqe3av00npkzadcvnke9d,junovaloper1y0us8xvsvfvqkk9c6nt5cfyu5au5tww2wsdcwk,100000.000000000000000000,ujuno,100000
juno1p9d0vq5vl7u8qgmkqv885ehvccvw6pvhdhqstg,junovaloper1y0us8xvsvfvqkk9c6nt5cfyu5au5tww2wsdcwk,46934532.000000000000000000,ujuno,46934532
juno1p93p04ujqqfmxkkzdzruqfk3kg87r99wvj7t69,junovaloper1y0us8xvsvfvqkk9c6nt5cfyu5au5tww2wsdcwk,20350000.000000000000000000,ujuno,20350000
juno1pxqhkgj6tr7ejfg2pyv9v5sekqncv8mm3e00fl,junovaloper1y0us8xvsvfvqkk9c6nt5cfyu5au5tww2wsdcwk,381876447.000000000000000000,ujuno,381876447
juno1pxg88zlued2s5ksd880df3xqa3dyghpvzq8hd8,junovaloper1y0us8xvsvfvqkk9c6nt5cfyu5au5tww2wsdcwk,87000000.000000000000000000,ujuno,87000000
juno1px5zlgujfu4md2nw3m9z9rzu9l4cpdf7vm2z6a,junovaloper1y0us8xvsvfvqkk9c6nt5cfyu5au5tww2wsdcwk,3000000.000000000000000000,ujuno,3000000
juno1pxese8mnl0xq54ug2swutruawmr93n4kl4rf5t,junovaloper1y0us8xvsvfvqkk9c6nt5cfyu5au5tww2wsdcwk,14000000.000000000000000000,ujuno,14000000
juno1pxacqglg9j4yvxnt7zjm3g78r2tyrs9r0mxxfq,junovaloper1y0us8xvsvfvqkk9c6nt5cfyu5au5tww2wsdcwk,1968870.000000000000000000,ujuno,1968870
juno1p893q0zc3tfrtsye7swj46qr9kdvs0h0zqvq78,junovaloper1y0us8xvsvfvqkk9c6nt5cfyu5au5tww2wsdcwk,18100000.000000000000000000,ujuno,18100000
juno1p8v5ll9ce77x6nzzpu6xyvdvnwe3wfa5vg3uay,junovaloper1y0us8xvsvfvqkk9c6nt5cfyu5au5tww2wsdcwk,7000000.000000000000000000,ujuno,7000000
juno1pg8dr463ngkzlqxussm23yugtepm94vaqm4hy0,junovaloper1y0us8xvsvfvqkk9c6nt5cfyu5au5tww2wsdcwk,1000000.000000000000000000,ujuno,1000000
juno1pgwf50mvx6d9cwqv822dz42nsml5g9me53pa4e,junovaloper1y0us8xvsvfvqkk9c6nt5cfyu5au5tww2wsdcwk,519200000.000000000000000000,ujuno,519200000
juno1pfgdrap4z6w0de7f0wuuzwl5lm8td73j4pzhcn,junovaloper1y0us8xvsvfvqkk9c6nt5cfyu5au5tww2wsdcwk,26605840.000000000000000000,ujuno,26605840
juno1pfw4erxq0m4t9n6smsraps3ckywm8f4cmvcl43,junovaloper1y0us8xvsvfvqkk9c6nt5cfyu5au5tww2wsdcwk,105000.000000000000000000,ujuno,105000
juno1pfsgrsaz9mcsjuxrhw9lzvtj4u22rqf0sael7z,junovaloper1y0us8xvsvfvqkk9c6nt5cfyu5au5tww2wsdcwk,20000.000000000000000000,ujuno,20000
juno1p2pm9nmsad2ugwhwt6k64tpjxvn0dxmf77398v,junovaloper1y0us8xvsvfvqkk9c6nt5cfyu5au5tww2wsdcwk,3546303.000000000000000000,ujuno,3546303
juno1p2dhldl0ag5xzwn4fagqjmaznx7muplc025cwx,junovaloper1y0us8xvsvfvqkk9c6nt5cfyu5au5tww2wsdcwk,10000000.000000000000000000,ujuno,10000000
juno1p2egj57d460dlvdpx07vzr3l8exk263w8cprl0,junovaloper1y0us8xvsvfvqkk9c6nt5cfyu5au5tww2wsdcwk,22375984.000000000000000000,ujuno,22375984
juno1p2uqpr9rhjh94kqf4wluqa9ze2rklaqnjdkdv8,junovaloper1y0us8xvsvfvqkk9c6nt5cfyu5au5tww2wsdcwk,4000000.000000000000000000,ujuno,4000000
juno1ptpkax67gshnzc5y9vwyw0ep48wczsxdzr9487,junovaloper1y0us8xvsvfvqkk9c6nt5cfyu5au5tww2wsdcwk,30110000.000000000000000000,ujuno,30110000
juno1pvq7770ljunh9zfnwzl30e3vhqmwtd4c8x7l27,junovaloper1y0us8xvsvfvqkk9c6nt5cfyu5au5tww2wsdcwk,9495317.000000000000000000,ujuno,9495317
juno1pvxa32h79jt02kclz6nkxap6p0n4qdcdlmm057,junovaloper1y0us8xvsvfvqkk9c6nt5cfyu5au5tww2wsdcwk,100.000000000000000000,ujuno,100
juno1pvc0x82slsxandahqrgnyjwuvn34s2h9vca8w8,junovaloper1y0us8xvsvfvqkk9c6nt5cfyu5au5tww2wsdcwk,200000.000000000000000000,ujuno,200000
juno1pvljk2vw47qa8e0hhjdurn37dtsyr9pnpj77v5,junovaloper1y0us8xvsvfvqkk9c6nt5cfyu5au5tww2wsdcwk,10793600.000000000000000000,ujuno,10793600
juno1pd9cappqg2su48x3wtzf89h58epkv22hehvfrg,junovaloper1y0us8xvsvfvqkk9c6nt5cfyu5au5tww2wsdcwk,14000000.000000000000000000,ujuno,14000000
juno1pd5v5cxftwvz73d7upc048ur40j4hjzp7t6gn6,junovaloper1y0us8xvsvfvqkk9c6nt5cfyu5au5tww2wsdcwk,10000000.000000000000000000,ujuno,10000000
juno1pd48w9ens4ryxx3h67zswa20hgtkhvyqczz0n0,junovaloper1y0us8xvsvfvqkk9c6nt5cfyu5au5tww2wsdcwk,5000000.000000000000000000,ujuno,5000000
juno1pdepcfd38sce5wvu8hmqa3h8wrg0z6gmy0vkvl,junovaloper1y0us8xvsvfvqkk9c6nt5cfyu5au5tww2wsdcwk,10000000.000000000000000000,ujuno,10000000
juno1pwr2v6e0sln9mf9q7rffuktw90h59542gsve5f,junovaloper1y0us8xvsvfvqkk9c6nt5cfyu5au5tww2wsdcwk,25100000.000000000000000000,ujuno,25100000
juno1pwyuwdcfnz06pxrz894rpkr9q5mkw0mjexp8v8,junovaloper1y0us8xvsvfvqkk9c6nt5cfyu5au5tww2wsdcwk,2080000.000000000000000000,ujuno,2080000
juno1pwkq3qectdjcp785r0yyuazvnuekhefx80ktvf,junovaloper1y0us8xvsvfvqkk9c6nt5cfyu5au5tww2wsdcwk,3000.000000000000000000,ujuno,3000
juno1pw72yes0c5hh3jjsvh9sa7xyez4z226v5csaua,junovaloper1y0us8xvsvfvqkk9c6nt5cfyu5au5tww2wsdcwk,6963130.000000000000000000,ujuno,6963130
juno1pwl7pg6exrg9rakurexqclhdxw8hvh03u0ycdx,junovaloper1y0us8xvsvfvqkk9c6nt5cfyu5au5tww2wsdcwk,105000.000000000000000000,ujuno,105000
juno1p0fdj8pufj7mmxkw0rx68448fy4ffs3e5tykr5,junovaloper1y0us8xvsvfvqkk9c6nt5cfyu5au5tww2wsdcwk,10000.000000000000000000,ujuno,10000
juno1p0wuc4qfhlz4tna967z6p64usqpq4uejaupjxr,junovaloper1y0us8xvsvfvqkk9c6nt5cfyu5au5tww2wsdcwk,152709.000000000000000000,ujuno,152709
juno1p03aljy92q76lf5dtnfgw07dvp6k7hmkhepdz0,junovaloper1y0us8xvsvfvqkk9c6nt5cfyu5au5tww2wsdcwk,167124994.000000000000000000,ujuno,167124994
juno1p06guptkql3eannp5cl5qeqh27xwhzjqute42l,junovaloper1y0us8xvsvfvqkk9c6nt5cfyu5au5tww2wsdcwk,400620000.000000000000000000,ujuno,400620000
juno1psg9k4unc6rk3xthxsk3gu5s6ue72zyh49pfjg,junovaloper1y0us8xvsvfvqkk9c6nt5cfyu5au5tww2wsdcwk,30000.000000000000000000,ujuno,30000
juno1p3stx0yp5v9yv6dhkgyerh5vszyl0mzacv2twl,junovaloper1y0us8xvsvfvqkk9c6nt5cfyu5au5tww2wsdcwk,20000000.000000000000000000,ujuno,20000000
